,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds
10,2024-02-02T17:52:41Z,UC1ettU5YSf_nIOJWffCKGQw,AU chair embarrasses italian premier tells Europe Africans are not beggars,African Union commission chairperson Mr. Moussa Faki Leaves the italian prime minister Giorgia Meloni speechless in a speech ...,"{'default': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2024-02-02T17:52:41Z,y3Jr7fDAP-w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/y3Jr7fDAP-w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
11,2024-02-02T19:24:51Z,UC-4h1XQ47sf0vbFwJvuBhEA,Kenya&#39;s Mau Mau Demand $2.2 Trillion Reparations Over Britain&#39;s Colonial Crimes,mau mau reparations - Kenya's Mau Mau Demand $2.2 Trillion Reparations Over Britain's Colonial Crimes - Despite the end of ...,"{'default': {'url': 'https://i.ytimg.com/vi/iLLP-jlxHh0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iLLP-jlxHh0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iLLP-jlxHh0/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-02-02T19:24:51Z,iLLP-jlxHh0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iLLP-jlxHh0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
12,2024-02-02T21:20:09Z,UCKZGcrxRAhdUi58Mdr565mw,Irish Man In Kenya Appeals For Help To Return Back To His Home Country After Squandering His Funds,Wongel Zelalem reports on an Irish man named Patrick Brady trending in Kenya after he took to TikTok to beg for financial ...,"{'default': {'url': 'https://i.ytimg.com/vi/dXAiNioI308/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dXAiNioI308/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dXAiNioI308/hqdefault_live.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,upcoming,2024-02-02T21:20:09Z,dXAiNioI308,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dXAiNioI308"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
13,2023-11-20T04:17:09Z,UCJH-fn0wLu5uwXX33jNToQw,90 years of African history and stories with James Barnor | Ep #1 - New Africa Podcast,"Our very first guest on the NewAfrica Podcast is none other than James Barnor - one of Africa's greatest photojournalists, and ...","{'default': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/hqdefault.jpg', 'width': 480, 'height': 360}}",NewAfrica,none,2023-11-20T04:17:09Z,A5sS_Uabqsw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A5sS_Uabqsw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
14,2023-12-24T18:36:00Z,UCMe6CgCi6TSZX1tUxuUvCGg,Dr Susan Tatah,"THANKS FOR WATCHING!! Please LIKE, SHARE #PanAfricanDailyTV Don't forget to SUBSCRIBE and click the notification Bell ...","{'default': {'url': 'https://i.ytimg.com/vi/7EftqwFo60A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7EftqwFo60A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7EftqwFo60A/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2023-12-24T18:36:00Z,7EftqwFo60A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7EftqwFo60A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
15,2023-09-18T15:45:30Z,UCCfgU1Dgpz0MzA-4vP_gRuQ,Why South Africa is Obsessed with Private Security,"It's a hidden fact to many but South Africa wears two faces. The first is known and celebrated, the second is that the country has ...","{'default': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/hqdefault.jpg', 'width': 480, 'height': 360}}",Risen Africa,none,2023-09-18T15:45:30Z,c_fKzK7Gf8c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/c_fKzK7Gf8c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
16,2024-02-02T11:00:10Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Riverbend Poster Giveaway (2024) | #SteveJames #RiverbendRestored,"You can win one of three Riverbend 11"" x 17"" posters designed by Aaron Kai and signed by director Sam Firstenberg. Enter to win ...","{'default': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-02-02T11:00:10Z,lFR5ijBbNms,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lFR5ijBbNms"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
17,2024-02-02T21:14:09Z,UCABZ7Z6SBTp4IsARDceOq7w,Martin Lawrence Called Out For Skipping Garrett Morris&#39;s &#39;Hollywood Walk Of Fame&#39; Event - CH News,https://www.hypeplustv.com/ - Garrett Morris would finally receive his star on The Hollywood Walk Of Fame but several users ...,"{'default': {'url': 'https://i.ytimg.com/vi/J8rY7owP96o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/J8rY7owP96o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/J8rY7owP96o/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-02-02T21:14:09Z,J8rY7owP96o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/J8rY7owP96o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
18,2024-02-02T17:59:21Z,UCrPq2ekHx2vZtuyG3wUx0_g,Are Immigrants Taking Black Jobs? | A Breakdown of Immigration &amp; Racial Politics,Florida Rapper Plies goes off on black Americans about the immigration issue. Are immigrants taking black jobs? Plies seems to ...,"{'default': {'url': 'https://i.ytimg.com/vi/x5QtrQkDFk8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x5QtrQkDFk8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x5QtrQkDFk8/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-02-02T17:59:21Z,x5QtrQkDFk8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x5QtrQkDFk8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
19,2024-02-01T19:42:56Z,UCG7uFJVZsxQRwDssom9Pavw,10 African Presidents Assassinated for Challenging the West,"Western powers have has been interfering with African politics and in this video, we look at the 10 African Presidents ...","{'default': {'url': 'https://i.ytimg.com/vi/tHdWuYbOzQI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tHdWuYbOzQI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tHdWuYbOzQI/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-02-01T19:42:56Z,tHdWuYbOzQI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tHdWuYbOzQI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
20,2024-02-02T17:45:07Z,UCi2uaWdy6OTf4Ty7DVC_7lw,NO NO NO ( ENOUGH OF THIS ) !!!,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video. PayPal ...","{'default': {'url': 'https://i.ytimg.com/vi/bdT1jzKREJ4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bdT1jzKREJ4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bdT1jzKREJ4/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-02-02T17:45:07Z,bdT1jzKREJ4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bdT1jzKREJ4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
21,2024-02-02T18:11:10Z,UC2rmgVaijnf92nixlIZWGmg,"City Girl Mayor, Fani Willis, Hillary Clinton, Kamala Harris: Patriarchy Is Not The Problem","City Girl Mayor, Fani Willis, Hillary Clinton, Kamala Harris: Patriarchy Is Not The Problem Patreon: ...","{'default': {'url': 'https://i.ytimg.com/vi/8W6PjUHC-Hk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8W6PjUHC-Hk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8W6PjUHC-Hk/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-02-02T18:11:10Z,8W6PjUHC-Hk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8W6PjUHC-Hk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
22,2024-02-02T23:00:10Z,UCJa58Tf70HC5q2oQDNBrJ2g,Who Are You And Why Do We Need To Preserve Our Cultural Heritage? - The Diaspora Storytelling,"Emphasizing the significance of preserving our cultural heritage, the question 'WHO ARE YOU' underscores the importance of ...","{'default': {'url': 'https://i.ytimg.com/vi/CNbc1DHhKu4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CNbc1DHhKu4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CNbc1DHhKu4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-02-02T23:00:10Z,CNbc1DHhKu4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CNbc1DHhKu4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
23,2024-02-02T19:38:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Breakdown,"Join Je, Koko and President Yejide as they discuss the mainstream cooptation of black holidays and pandering toward African ...","{'default': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-02-02T19:38:31Z,yr_rwbhCebw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yr_rwbhCebw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
24,2024-01-29T16:00:39Z,UCJmmxwdAsR7lD8fBA_qbEMw,"Why Burkina Faso, Mali and Niger Pulled-out of Ecowas","On Sunday 28 January, Mali, Burkina Faso and Niger, announced they were leaving the Economic Community of West African ...","{'default': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-01-29T16:00:39Z,xqPEIBxYn28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xqPEIBxYn28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
25,2024-02-02T14:51:23Z,UClwrpH_Np9zk8uMwnMwu8Nw,Jamaican Brother enjoying @kidimusic Touch It 🎶🎵🕺🏾,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/RxNZG3hYmxg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RxNZG3hYmxg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RxNZG3hYmxg/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-02-02T14:51:23Z,RxNZG3hYmxg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RxNZG3hYmxg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
26,2024-02-02T16:30:14Z,UCW5NNtTSY5z5mENZ8dt-RCw,30 hours On The Amazon River,30 hr Boat Ride In the Amazon River heading to Manaus Brazil.,"{'default': {'url': 'https://i.ytimg.com/vi/BCtXdOnmrsk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BCtXdOnmrsk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BCtXdOnmrsk/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-02-02T16:30:14Z,BCtXdOnmrsk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BCtXdOnmrsk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
27,2024-02-01T15:26:56Z,UCwZ2vurIl_X8rv0Dv4mu12A,Freddie McGregor On His Close Relationship With Dennis Brown And The Life Lesson He Learned From Him,Become A 'I Never Knew Tv' Youtube Member: https://www.youtube.com/channel/UCwZ2vurIl_X8rv0Dv4mu12A/join Enjoy 'Throw ...,"{'default': {'url': 'https://i.ytimg.com/vi/Xu5eHrmEU7I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Xu5eHrmEU7I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Xu5eHrmEU7I/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-02-01T15:26:56Z,Xu5eHrmEU7I,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Xu5eHrmEU7I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
28,2024-02-02T08:00:11Z,UCF-A_4x9-bLrxXrmgBOWuJA,"EFF Podcast Episode 14: The EFF Secretary General, Commissar Marshal Dlamini on the EFF Podcast.","SG joins Titus Tshungu on the special edition of the EFF Podcast from Moses Mabhida Stadium, in Durban. The SGO takes the ...","{'default': {'url': 'https://i.ytimg.com/vi/hjtDu_o7waI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hjtDu_o7waI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hjtDu_o7waI/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-02-02T08:00:11Z,hjtDu_o7waI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hjtDu_o7waI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
29,2024-01-28T22:36:55Z,UCF71yDQwxfw0QcYb2JnkB5Q,Building a Billion $ Spirit From Africa 🇬🇭,"What is Ciroc & Henny without our culture” Meet Kojo Bucknor, the visionary serial entrepreneur and co-founder of ...","{'default': {'url': 'https://i.ytimg.com/vi/DgU6nTD9ywc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DgU6nTD9ywc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DgU6nTD9ywc/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-01-28T22:36:55Z,DgU6nTD9ywc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DgU6nTD9ywc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
