,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
23,2024-05-13T17:26:39Z,UCLjzzg-cFWpEEjnWCOpXp3Q,African women in Brazil and Germany,"Join President Yejide as she interviews Sheila Silva, an activist from Brazil currently living in Germany , when they discuss the ...","{'default': {'url': 'https://i.ytimg.com/vi/ugBAVZObmYE/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ugBAVZObmYE/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ugBAVZObmYE/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-05-13T17:26:39Z,ugBAVZObmYE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ugBAVZObmYE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
8,2024-05-13T16:23:36Z,UCKLSjhp6XZUEYDT1DMcrj8w,"Brave African Woman Exposing Africa Governments on The African Spirituality,","Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/fbID8K_gSJs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fbID8K_gSJs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fbID8K_gSJs/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-05-13T16:23:36Z,fbID8K_gSJs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fbID8K_gSJs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
31,2024-05-13T16:16:57Z,UCepJ2MwkHah89uXokQVgUrA,UN Chief: Rafah Faces  &#39;Epic&#39; Disaster #Shorts #UN #Rafah #Disaster,,"{'default': {'url': 'https://i.ytimg.com/vi/ds7XpFCHl5Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ds7XpFCHl5Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ds7XpFCHl5Y/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-13T16:16:57Z,ds7XpFCHl5Y,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ds7XpFCHl5Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
29,2024-05-13T15:38:16Z,UCF71yDQwxfw0QcYb2JnkB5Q,Smart or Just Cheap? 🤔 #travelvlog #shorts,,"{'default': {'url': 'https://i.ytimg.com/vi/rCjF862qeWQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rCjF862qeWQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rCjF862qeWQ/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-13T15:38:16Z,rCjF862qeWQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rCjF862qeWQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
27,2024-05-13T15:12:32Z,UCwZ2vurIl_X8rv0Dv4mu12A,Prof. James Small: Majority Of The Black Police Officers In This Country Are Cowards Because.. Pt.7,Watch the full interview with Prof. James Small NOW as an 'I Never Knew Tv' YouTube Member ...,"{'default': {'url': 'https://i.ytimg.com/vi/5Odb25cwwpg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5Odb25cwwpg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5Odb25cwwpg/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-05-13T15:12:32Z,5Odb25cwwpg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5Odb25cwwpg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
32,2024-05-13T15:07:46Z,UC4m46pCBkMEyy8gk26WKqbA,The Perspective Podcast | Cuttino Mobley &amp; Derrick Whitehead,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/SYdJ9Wr1yvc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SYdJ9Wr1yvc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SYdJ9Wr1yvc/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-13T15:07:46Z,SYdJ9Wr1yvc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SYdJ9Wr1yvc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
26,2024-05-13T14:15:12Z,UCW5NNtTSY5z5mENZ8dt-RCw,Brazil Best City? - Inside Salvador Bahia,"Is Salvador Bahia the best city in Brazil? In this video, I tour the streets of Salvador Bahia Brazil to learn about the people, history, ...","{'default': {'url': 'https://i.ytimg.com/vi/QhluqqL1QWM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QhluqqL1QWM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QhluqqL1QWM/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-05-13T14:15:12Z,QhluqqL1QWM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QhluqqL1QWM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
7,2024-05-13T12:00:45Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Breaking The Silence On Jay Morrison’s Legacy Center Purchase for $3.65M in Cash - Aristotle #463,Property Challenge Live 2024             https://www.propertychallengelive.com/ GRAB YOUR 🎟️ to Podcast Summit '24 ...,"{'default': {'url': 'https://i.ytimg.com/vi/gBFgbKMwN4U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gBFgbKMwN4U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gBFgbKMwN4U/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-05-13T12:00:45Z,gBFgbKMwN4U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gBFgbKMwN4U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
25,2024-05-12T17:36:39Z,UClwrpH_Np9zk8uMwnMwu8Nw,"How A Gambian Carpenter is Building 20,000 Affordable Homes In Nigeria!",The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-05-12T17:36:39Z,w-g37UGRsBE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w-g37UGRsBE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
28,2024-05-12T16:26:13Z,UCF-A_4x9-bLrxXrmgBOWuJA,President @Julius_S_Malema Addresses the EFF Community meeting in JOHN TAOLO GAETSEWE.,,"{'default': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-12T16:26:13Z,LNX_pPhDD1o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LNX_pPhDD1o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
16,2024-05-12T15:46:15Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Roger Corman Has Died (5/9/2024),"Listen to the full interview at https://www.youtube.com/watch?v=5cosNhMNvEk LOS ANGELES (AP) — Roger Corman, the “King ...","{'default': {'url': 'https://i.ytimg.com/vi/NqRN1uMdqWQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NqRN1uMdqWQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NqRN1uMdqWQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-05-12T15:46:15Z,NqRN1uMdqWQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NqRN1uMdqWQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
2,2024-05-12T15:33:40Z,UCjBw2SidW7wFElbmj9bgDjw,The Spooky truth about Tuts RED eyes 👀🤩👁  #tutankhamun #ancientegypt #africa,"Did you know in the most of the lifesized portraits of Tutankhamen, not only are his pupils jet black, but the sclera (or whites of his ...","{'default': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-05-12T15:33:40Z,jjzoO7beg_E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jjzoO7beg_E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
4,2024-05-11T10:30:04Z,UCh2ANLALdN1OZUJKmvchkkg,They LIED about The Statue of Liberty,Did you Know This Fact About the statue of Liberty? WATCH: Soccer Player EXPOSED a SHOCKING SECRET About ANCIENT ...,"{'default': {'url': 'https://i.ytimg.com/vi/w3QpjMtGSLM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w3QpjMtGSLM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w3QpjMtGSLM/hqdefault.jpg', 'width': 480, 'height': 360}}",Mr. Imhotep,none,2024-05-11T10:30:04Z,w3QpjMtGSLM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w3QpjMtGSLM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-05-10T17:19:56Z,UCG7uFJVZsxQRwDssom9Pavw,LIVE: UN General Assembly holds emergency special session on &#39;State of Palestine,"The United Nations General Assembly (UNGA) convenes on Friday, May 10, in New York City to resume the debate on ...","{'default': {'url': 'https://i.ytimg.com/vi/gTF2smZhbZQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gTF2smZhbZQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gTF2smZhbZQ/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-05-10T17:19:56Z,gTF2smZhbZQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gTF2smZhbZQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
9,2024-05-10T10:03:16Z,UCl6to6J7oVltnhHEVm1s87A,The story of The Ethiopian Boy Bullied For His Beautiful Blue Eyes. Abush,"theperspective #africanhistory #africanews #africax5 Abush, an Ethiopian boy, has captured the attention of photographers and ...","{'default': {'url': 'https://i.ytimg.com/vi/yDhj-qeBLvc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yDhj-qeBLvc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yDhj-qeBLvc/hqdefault.jpg', 'width': 480, 'height': 360}}",Africax5 Network,none,2024-05-10T10:03:16Z,yDhj-qeBLvc,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/yDhj-qeBLvc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
34,2024-05-09T01:57:22Z,UCTis64XH8HrxE7GhEkA6YmA,When will Arsenal FINALLY win a meaningful title?! #footy #football #soccer #arsenal,,"{'default': {'url': 'https://i.ytimg.com/vi/b9YGUUmEZmc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/b9YGUUmEZmc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/b9YGUUmEZmc/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2024-05-09T01:57:22Z,b9YGUUmEZmc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/b9YGUUmEZmc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
24,2024-05-08T16:00:28Z,UCJmmxwdAsR7lD8fBA_qbEMw,Entebbe Raid : The Israeli Raid that humiliated Idi Amin of Uganda,"In 1976, an airplane hijacking unfolded that would change history. Air France Flight 139, en route from Tel Aviv, Israel to Paris, ...","{'default': {'url': 'https://i.ytimg.com/vi/UTrfYgMxYq0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UTrfYgMxYq0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UTrfYgMxYq0/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-05-08T16:00:28Z,UTrfYgMxYq0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UTrfYgMxYq0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
5,2024-05-06T12:00:51Z,UCIwGnOXoSXEI7Tooz3iKq5w,Who is lazy ?,,"{'default': {'url': 'https://i.ytimg.com/vi/xvZ6cc3JWYE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xvZ6cc3JWYE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xvZ6cc3JWYE/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-05-06T12:00:51Z,xvZ6cc3JWYE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xvZ6cc3JWYE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
38,2024-04-25T23:00:06Z,UCTTQWaoGloNuhunZevQ2F6g,"Kuubwa Transforming African Businesses: Fabric Weaver, Fish Farmers","Kuubwa Transforms African Businesses: Fish Farmers, Fabric Manufacturers and more.","{'default': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Africa Business Channel TV,none,2024-04-25T23:00:06Z,gC02Wht1UQQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gC02Wht1UQQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
