,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
30,2025-03-24T03:33:23Z,UC4YZVeGnDXzEfjGcZG-d6oQ,Take Me Down A Rabbithole Ep. 21,New to streaming or looking to level up? Check out StreamYard and get $10 discount!,"{'default': {'url': 'https://i.ytimg.com/vi/EvMubtgXRIc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EvMubtgXRIc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EvMubtgXRIc/hqdefault.jpg', 'width': 480, 'height': 360}}",meandepiphany,none,2025-03-24T03:33:23Z,EvMubtgXRIc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EvMubtgXRIc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
5,2025-03-24T01:27:20Z,UCKZGcrxRAhdUi58Mdr565mw,South Africa&#39;s Bold Move: No More Minerals for You,South Africa declares it won't hand over its valuable minerals without fair compensation. Discover how this stance challenges ...,"{'default': {'url': 'https://i.ytimg.com/vi/kozgZcDIVH0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kozgZcDIVH0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kozgZcDIVH0/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-03-24T01:27:20Z,kozgZcDIVH0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kozgZcDIVH0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
17,2025-03-24T00:08:56Z,UCwbP4USYrniJGROwQNiwH-Q,29-Year-Old Single Mother of 2 Wants A GOD FEARING MAN!,Order Merch Here: https://deedees-apparel.creator-spring.com Join My Patreon Here: https://www.patreon.com/deedeesreactions ...,"{'default': {'url': 'https://i.ytimg.com/vi/tkuDYK4HR28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tkuDYK4HR28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tkuDYK4HR28/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-03-24T00:08:56Z,tkuDYK4HR28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tkuDYK4HR28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
11,2025-03-23T23:43:40Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,&quot;Black Americans BEWARE – These 14 U.S. Cities Are NOT Safe!&quot;,"Not all cities in the U.S. are created equal when it comes to safety, opportunity, and racial equality. In this video, we reveal the 14 ...","{'default': {'url': 'https://i.ytimg.com/vi/ZAA6jZbwRcI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZAA6jZbwRcI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZAA6jZbwRcI/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2025-03-23T23:43:40Z,ZAA6jZbwRcI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZAA6jZbwRcI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
38,2025-03-23T23:36:08Z,UC2rmgVaijnf92nixlIZWGmg,The DNA Results Are In...You Are More Leprechaun Than You Are Choctaw.,The DNA Results Are In...You Are More Leprechaun Than You Are Choctaw. Patreon: https://www.patreon.com/searchforuhuru ...,"{'default': {'url': 'https://i.ytimg.com/vi/kfTE_tn3O_4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kfTE_tn3O_4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kfTE_tn3O_4/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2025-03-23T23:36:08Z,kfTE_tn3O_4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kfTE_tn3O_4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
13,2025-03-23T21:36:53Z,UCiinSjWS3E0vtAa3DCvp7iA,"Today in Marietta, GA, postal workers protested against Trump&#39;s push to privatize the USPS.",,"{'default': {'url': 'https://i.ytimg.com/vi/3lwyW--pyqM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3lwyW--pyqM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3lwyW--pyqM/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2025-03-23T21:36:53Z,3lwyW--pyqM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3lwyW--pyqM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
24,2025-03-23T21:32:12Z,UCi2uaWdy6OTf4Ty7DVC_7lw,Q&amp;A ... || iam_marwa,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video. PayPal ...","{'default': {'url': 'https://i.ytimg.com/vi/jLvXfpf_ZgU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jLvXfpf_ZgU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jLvXfpf_ZgU/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2025-03-23T21:32:12Z,jLvXfpf_ZgU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jLvXfpf_ZgU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
6,2025-03-23T21:03:29Z,UCJa58Tf70HC5q2oQDNBrJ2g,Investing in the youths of Africa #investing #youths #africa #development,,"{'default': {'url': 'https://i.ytimg.com/vi/OdRsyPDiJbo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OdRsyPDiJbo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OdRsyPDiJbo/hqdefault.jpg', 'width': 480, 'height': 360}}",AClasses Media,none,2025-03-23T21:03:29Z,OdRsyPDiJbo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OdRsyPDiJbo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
47,2025-03-23T21:00:36Z,UCPQsrvUJzs1INc2hroy3nHw,What&#39;s Your Go-To MILK? #thepanafricandatingshow #shorts #funny,,"{'default': {'url': 'https://i.ytimg.com/vi/iQbnJcvwBmA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iQbnJcvwBmA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iQbnJcvwBmA/hqdefault.jpg', 'width': 480, 'height': 360}}",The Pan African Dating Show (The-PDS),none,2025-03-23T21:00:36Z,iQbnJcvwBmA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iQbnJcvwBmA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
18,2025-03-23T20:44:06Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Opt out The System! Jaylen&#39;s Resistance , Breaking the Matrix, NBAs Secrets, Nike War, Meme Lords",www.19keys.com/ltour to see the show live on 4/12 in Boston 19keys.com/links to support the show Ready to explore the future ...,"{'default': {'url': 'https://i.ytimg.com/vi/xZEivVQB3yY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xZEivVQB3yY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xZEivVQB3yY/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2025-03-23T20:44:06Z,xZEivVQB3yY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xZEivVQB3yY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
