,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds
10,2024-02-02T17:52:41Z,UC1ettU5YSf_nIOJWffCKGQw,AU chair embarrasses italian premier tells Europe Africans are not beggars,African Union commission chairperson Mr. Moussa Faki Leaves the italian prime minister Giorgia Meloni speechless in a speech ...,"{'default': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y3Jr7fDAP-w/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2024-02-02T17:52:41Z,y3Jr7fDAP-w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/y3Jr7fDAP-w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
11,2024-02-04T15:30:08Z,UC-4h1XQ47sf0vbFwJvuBhEA,Outrage over Ghana&#39;s Controversial Emissions Levy,"Ghana's Emissions Levy - A new fuel emissions levy in Ghana has ignited a heated debate, dividing the nation between those ...","{'default': {'url': 'https://i.ytimg.com/vi/fjD4UNJorrw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fjD4UNJorrw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fjD4UNJorrw/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-02-04T15:30:08Z,fjD4UNJorrw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fjD4UNJorrw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
12,2024-02-04T18:24:31Z,UCKZGcrxRAhdUi58Mdr565mw,Huge Migration; The Number Of People Going Back To Africa From The West Sky Rockets,Wongel Zelalem reports on the number of people going back to Africa from the west sky rocketing.,"{'default': {'url': 'https://i.ytimg.com/vi/-Vu041DkyJs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-Vu041DkyJs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-Vu041DkyJs/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-02-04T18:24:31Z,-Vu041DkyJs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-Vu041DkyJs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
13,2023-11-20T04:17:09Z,UCJH-fn0wLu5uwXX33jNToQw,90 years of African history and stories with James Barnor | Ep #1 - New Africa Podcast,"Our very first guest on the NewAfrica Podcast is none other than James Barnor - one of Africa's greatest photojournalists, and ...","{'default': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/hqdefault.jpg', 'width': 480, 'height': 360}}",NewAfrica,none,2023-11-20T04:17:09Z,A5sS_Uabqsw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A5sS_Uabqsw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
14,2023-12-24T14:26:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,Dr Susan Tatah !!,,"{'default': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2023-12-24T14:26:09Z,ZqOJuEQ73Gg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZqOJuEQ73Gg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
15,2023-09-18T15:45:30Z,UCCfgU1Dgpz0MzA-4vP_gRuQ,Why South Africa is Obsessed with Private Security,"It's a hidden fact to many but South Africa wears two faces. The first is known and celebrated, the second is that the country has ...","{'default': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/c_fKzK7Gf8c/hqdefault.jpg', 'width': 480, 'height': 360}}",Risen Africa,none,2023-09-18T15:45:30Z,c_fKzK7Gf8c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/c_fKzK7Gf8c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
16,2024-02-02T11:00:10Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Riverbend Poster Giveaway (2024) | #SteveJames #RiverbendRestored,"You can win one of three Riverbend 11"" x 17"" posters designed by Aaron Kai and signed by director Sam Firstenberg. Enter to win ...","{'default': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lFR5ijBbNms/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-02-02T11:00:10Z,lFR5ijBbNms,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lFR5ijBbNms"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
17,2024-02-03T03:49:33Z,UCABZ7Z6SBTp4IsARDceOq7w,"Monique Finally Stops By Shannon Sharpe&#39;s &#39;Club Shay Shay&#39;, Expected To Address Beefs - CH News",https://www.hypeplustv.com/ - Mo'Nique has been revealed to be Shannon Sharpe's latest guest on the Club Shay Shay podcast.,"{'default': {'url': 'https://i.ytimg.com/vi/6l79Pj1dTd4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6l79Pj1dTd4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6l79Pj1dTd4/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-02-03T03:49:33Z,6l79Pj1dTd4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6l79Pj1dTd4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
18,2024-02-03T17:55:18Z,UCrPq2ekHx2vZtuyG3wUx0_g,Discipline Your Children Like This....,,"{'default': {'url': 'https://i.ytimg.com/vi/BNmdUtWuSp8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BNmdUtWuSp8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BNmdUtWuSp8/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-02-03T17:55:18Z,BNmdUtWuSp8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BNmdUtWuSp8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
19,2024-02-04T19:00:52Z,UCG7uFJVZsxQRwDssom9Pavw,Namibia’s President Hage Geingob Dead But Far from Gone Watch His Last Speeches,Namibia's President Hage Geingob has Just Passed Away from Cancer at the aged of 82. To honor this great African Pan-African ...,"{'default': {'url': 'https://i.ytimg.com/vi/mFLn285DLhk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mFLn285DLhk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mFLn285DLhk/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-02-04T19:00:52Z,mFLn285DLhk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mFLn285DLhk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
20,2024-02-04T20:01:53Z,UCi2uaWdy6OTf4Ty7DVC_7lw,SUNDAY LIVE || iam_marwa,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video. PayPal ...","{'default': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-02-04T20:01:53Z,GZs4GMnOGGI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GZs4GMnOGGI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
21,2024-02-04T23:42:47Z,UC2rmgVaijnf92nixlIZWGmg,Making my rounds in Nigeria. VIA my Danfo. #nigeria #lagos,,"{'default': {'url': 'https://i.ytimg.com/vi/d7IoYApsCXQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d7IoYApsCXQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d7IoYApsCXQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-02-04T23:42:47Z,d7IoYApsCXQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/d7IoYApsCXQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
22,2024-02-04T23:00:24Z,UCJa58Tf70HC5q2oQDNBrJ2g,The Importance Of Leveraging Storytelling Among Africans - The Diaspora Storytelling Series,Recognizing the significance of harnessing the power of storytelling within the African context is paramount. Leveraging ...,"{'default': {'url': 'https://i.ytimg.com/vi/gQFr6ZgN3Fs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gQFr6ZgN3Fs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gQFr6ZgN3Fs/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-02-04T23:00:24Z,gQFr6ZgN3Fs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gQFr6ZgN3Fs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
23,2024-02-02T19:38:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Breakdown,"Join Je, Koko and President Yejide as they discuss the mainstream cooptation of black holidays and pandering toward African ...","{'default': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-02-02T19:38:31Z,yr_rwbhCebw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yr_rwbhCebw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
24,2024-01-29T16:00:39Z,UCJmmxwdAsR7lD8fBA_qbEMw,"Why Burkina Faso, Mali and Niger Pulled-out of Ecowas","On Sunday 28 January, Mali, Burkina Faso and Niger, announced they were leaving the Economic Community of West African ...","{'default': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-01-29T16:00:39Z,xqPEIBxYn28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xqPEIBxYn28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
25,2024-02-04T17:43:57Z,UClwrpH_Np9zk8uMwnMwu8Nw,WodeMaya Dancing in Jamaica 🤣,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-02-04T17:43:57Z,qJywYOWmR1w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qJywYOWmR1w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
26,2024-02-03T15:00:15Z,UCW5NNtTSY5z5mENZ8dt-RCw,Brazil Amazon Carnival Pre Party - Manaus,Manaus Brazil Amazon Carnival Pre-Party - In this video I visit the Manaus Brazil Amazon Carnival Pre-party.,"{'default': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-02-03T15:00:15Z,j78fIWVCzyA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/j78fIWVCzyA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
27,2024-02-04T15:00:36Z,UCwZ2vurIl_X8rv0Dv4mu12A,"Nuri Muhammad : We Blame The White Man For 95 % Of Our Problems, Yet Spend 97% Of Our Money With Him",Watch the full interview with Nuri Muhammad NOW as an 'I Never Knew Tv' Youtube Member ...,"{'default': {'url': 'https://i.ytimg.com/vi/IY6w7hMf3ZM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IY6w7hMf3ZM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IY6w7hMf3ZM/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-02-04T15:00:36Z,IY6w7hMf3ZM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IY6w7hMf3ZM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
28,2024-02-04T13:14:50Z,UCF-A_4x9-bLrxXrmgBOWuJA,"CIC Julius Malema. Addresses Community Meeting in Ward 104, KwaMashu, KZN","CIC Julius Malema. Addresses Community Meeting in Ward 104, KwaMashu, KZN.","{'default': {'url': 'https://i.ytimg.com/vi/pPOLytz_rO4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pPOLytz_rO4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pPOLytz_rO4/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-02-04T13:14:50Z,pPOLytz_rO4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pPOLytz_rO4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
29,2024-02-03T16:25:29Z,UCF71yDQwxfw0QcYb2JnkB5Q,Why Everyone&#39;s Moving to Ghana 🇬🇭,,"{'default': {'url': 'https://i.ytimg.com/vi/Qpzgh4xDG38/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Qpzgh4xDG38/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Qpzgh4xDG38/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-02-03T16:25:29Z,Qpzgh4xDG38,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Qpzgh4xDG38"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
30,2024-02-02T17:15:05Z,UCOhiR-6Y-MZtMERKRENrcRw,"Kicked out of Ghana&#39;s Pan African Conference.. It&#39;s not for Africa, I&#39;m Out","This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-02-02T17:15:05Z,v10claw1eHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/v10claw1eHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
